en,vi,ja,url
"2. Laine L, Kaltenbach T, Barkun A, et al: SCENIC international consensus statement on surveillance and management of dysplasia in inflammatory bowel disease. Gastroenterology 148(3):639-651.e28, 2015. doi: 10.1053/j.gastro.2015.01.031","Điều trị bệnh trên diện rộng bằng corticosteroid liều cao, liệu pháp thuốc điều biến miễn dịch (ví dụ, azathioprine, 6-mercaptopurine), thuốc sinh học (ví dụ, infliximab, vedolizumab), tofacitinib, hoặc ozanimod.",American College of Gastroenterology: Guidelines for the management of ulcerative colitis in adults,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/inflammatory-bowel-disease-ibd/ulcerative-colitis
Digestion of fats,Tiêu hóa chất béo,脂肪の消化,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
Digestion of carbohydrates,Tiêu hóa carbohydrate,炭水化物の消化,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
Digestion of proteins,Tiêu hóa protein,タンパク質の消化,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
Confirming malabsorption,Xác nhận tình trạng kém hấp thu,吸収不良の確認,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
Diagnosing the cause of malabsorption,Chẩn đoán nguyên nhân của chứng kém hấp thu,吸収不良の原因の診断,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
"Malabsorption is inadequate assimilation of dietary substances due to defects in digestion, absorption, or transport.","Kém hấp thu là sự đồng hóa không đầy đủ các chất trong chế độ ăn do những khiếm khuyết trong quá trình tiêu hóa, hấp thu hoặc vận chuyển.",吸収不良とは，食物中の物質が十分に同化されない状態であり，消化，吸収，または輸送の障害に起因する。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
"Malabsorption can affect macronutrients (eg, proteins, carbohydrates, fats), micronutrients (eg, vitamins, minerals), or both, causing excessive fecal excretion, nutritional deficiencies, and gastrointestinal (GI) symptoms. Malabsorption may be global, with impaired absorption of almost all nutrients, or partial (isolated), with malabsorption of only specific nutrients.","Kém hấp thu có thể ảnh hưởng đến các chất dinh dưỡng đa lượng (ví dụ, protein, carbohydrate, chất béo), vi chất dinh dưỡng (ví dụ, vitamin, khoáng chất) hoặc cả hai, gây ra quá trình bài tiết qua phân, thiếu hụt dinh dưỡng và các triệu chứng của đường tiêu hóa (GI). Tình trạng kém hấp thu có thể mang tính toàn thể, với sự suy giảm khả năng hấp thu của hầu hết các chất dinh dưỡng, hoặc một phần (riêng biệt), với tình trạng kém hấp thu chỉ các chất dinh dưỡng cụ thể.",吸収不良は，多量栄養素（例，タンパク質，炭水化物，脂肪），微量栄養素（例，ビタミン，ミネラル），またはその両方に影響を及ぼすことがあり，結果として便中への過剰排泄，栄養欠乏，および消化管症状が起こる。吸収不良は，ほぼ全ての栄養素の吸収障害を伴う全体的なものと，特定の栄養素だけの吸収不良を伴う部分的（単独的）なものがある。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
Digestion and absorption occur in three phases:,Quá trình tiêu hóa và hấp thu xảy ra theo ba giai đoạn:,消化および吸収は次の3段階で起こる：,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
"Intraluminal hydrolysis of fats, proteins, and carbohydrates by enzymes—bile salts enhance the solubilization of fat in this phase","Thủy phân trong lòng ống tiêu hóa chất béo, protein và carbohydrate bởi các enzym – muối mật tăng cường khả năng hòa tan chất béo trong giai đoạn này",腔内での酵素による脂肪，タンパク質，炭水化物の加水分解―この段階で胆汁酸塩は脂肪の可溶化を促進する,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
Digestion by brush border enzymes and uptake of end-products,Tiêu hóa bằng các enzym của viền bàn chải và hấp thu các sản phẩm cuối cùng,刷子縁酵素による消化および最終産物の取り込み,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
Lymphatic transport of nutrients,Sự vận chuyển chất dinh dưỡng của bạch huyết,栄養素のリンパ輸送,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
"The term malabsorption is commonly used when any of these phases is impaired, but, strictly speaking, impairment of phase 1 is maldigestion rather than malabsorption.","Thuật ngữ kém hấp thu thường được sử dụng khi bất kỳ giai đoạn nào trong số các giai đoạn này bị suy giảm, nhưng nói đúng ra, sự suy giảm giai đoạn 1 là khó tiêu hơn là kém hấp thu.",一般に，これらの段階のいずれが障害されても吸収不良という言葉が用いられるが，厳密に言うなら，第1段階の障害は吸収不良ではなく消化不良である。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
"Pancreatic enzymes (lipase and colipase) split long-chain triglycerides into fatty acids and monoglycerides, which combine with bile acids and phospholipids to form micelles that pass through jejunal enterocytes. Absorbed fatty acids are resynthesized and combined with protein, cholesterol, and phospholipid to form chylomicrons, which are transported by the lymphatic system. Medium-chain triglycerides are absorbed directly.","Các enzym tuyến tụy (lipase và colipase) phân tách triglycerid chuỗi dài thành các acid béo và monoglycerid, kết hợp với acid mật và phospholipid để tạo thành các mixen đi qua các tế bào ruột ở hỗng tràng. Các axit béo được hấp thụ sẽ được tái tổng hợp và kết hợp với protein, cholesterol và phospholipid để tạo thành vi thể nhũ trấp, được vận chuyển bởi hệ bạch huyết. Triglyceride chuỗi trung bình được hấp thụ trực tiếp.",長鎖脂肪酸トリグリセリドは，膵酵素（リパーゼおよびコリパーゼ）によって脂肪酸とモノグリセリドに分解され，これらが胆汁酸およびリン脂質と結合することにより，空腸細胞を通過できるミセルが形成される。吸収された脂肪酸は再合成され，タンパク質，コレステロール，およびリン脂質と結合してカイロミクロンを形成し，これがリンパ系を経由して輸送される。中鎖脂肪酸トリグリセリドは直接吸収される。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
"Unabsorbed fats trap fat-soluble vitamins (A, D, E, K) and possibly some minerals, causing deficiency. Bacterial overgrowth results in deconjugation and dehydroxylation of bile salts, limiting the absorption of fats. Unabsorbed bile salts stimulate water secretion in the colon, causing diarrhea.","Chất béo không được hấp thụ bẫy các vitamin tan trong chất béo (A, D, E, K) và có thể là một số khoáng chất, gây thiếu hụt. Sự phát triển quá mức của vi khuẩn dẫn đến việc khử liên hợp và khử hydroxyl hóa muối mật, làm hạn chế sự hấp thụ chất béo. Muối mật không được hấp thu sẽ kích thích quá trình tiết nước ở đại tràng, gây tiêu chảy.",吸収されない脂肪は，脂溶性ビタミン（A，D，E，K）と，おそらく一部のミネラルを捕捉し，欠乏症を引き起こす。細菌の異常増殖によって胆汁酸塩の脱抱合および脱水酸化が起こり，脂肪の吸収が抑制される。吸収されなかった胆汁酸塩は結腸で水分の分泌を刺激するため，下痢が起こる。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/malabsorption-syndromes/overview-of-malabsorption
