Id,Language,Text,Expected
54c8d120d5d74239f3e7f45817742d01,en,Nausea or vomiting,Buồn nôn hoặc nôn
8cd84a4bafa83f34eb6432fbf6dbd943,en,Weight loss,Sụt cân
e71584dff727de96d287e3ec5e1030fc,en,Blood in the stool,Máu trong phân
a7e76a3ae51ae83ffe1d29c4f3c82c33,en,Dysphagia or odynophagia,Khó nuốt hoặc nuốt đau
22443c5ad901292e07ed362eafd94582,en,Failure to respond to therapy with H2 blockers or proton pump inhibitors (PPIs),Không đáp ứng với điều trị bằng thuốc chẹn H2 hoặc thuốc ức chế bơm proton (PPI)
95431d8ad811e626cf76d1c4c0a1c226,en,Some findings are helpful ( see Table: Some Causes of Dyspepsia     Some Causes of Dyspepsia          ).,Một số dấu hiệu hữu ích ( xem Bảng: Một số nguyên nhân gây khó tiêu     Một số nguyên nhân gây khó tiêu          ).
4e470c4a026dbd0e5528944ceee8e32b,en,"A patient presenting with a single, acute episode of dyspepsia is of concern, particularly if symptoms are accompanied by dyspnea, diaphoresis, or tachycardia; such patients may have acute coronary ischemia. Chronic symptoms that occur with exertion and are relieved by rest may represent angina.","Một bệnh nhân có biểu hiện một đợt khó tiêu cấp tính đơn độc cần phải được quan tâm, đặc biệt là nếu các triệu chứng kèm theo như khó thở, vã mồ hôi hoặc nhịp tim nhanh; những bệnh nhân đó có thể bị thiếu máu mạch vành cục bộ cấp tính. Các triệu chứng mạn tính xảy ra khi gắng sức và giảm khi nghỉ ngơi có thể là biểu hiện của cơn đau thắt ngực."
f3a2d177749cdf2bc33597fde9f6e0ef,en,"GI causes are most likely to manifest as chronic complaints. Symptoms are sometimes classified as ulcer-like, dysmotility-like, or reflux-like; these classifications suggest but do not confirm an etiology. Ulcer-like symptoms consist of pain that is localized in the epigastrium, frequently occurs before meals, and is partially relieved by food, antacids, or H2 blockers. Dysmotility-like symptoms consist of early satiety, postprandial fullness, nausea, vomiting, bloating, and symptoms that are worsened by food and typically not pain. Reflux-like symptoms consist of heartburn or acid regurgitation. However, symptoms often overlap.","Các nguyên nhân tiêu hóa thường có biểu hiện là các triệu chứng mạn tính. Đôi khi, các triệu chứng đôi khi được phân loại là giống loét, giống rối loạn nhu động, hoặc giống trào ngược; những phân loại này chỉ có tính gợi ý chứ không khẳng định được nguyên nhân. Các triệu chứng giống loét bao gồm đau ở vùng thượng vị, thường xảy ra trước bữa ăn và giảm một phần khi ăn, dùng thuốc trung hòa axit hoặc thuốc chẹn H2. Các triệu chứng giống rối loạn nhu động bao gồm nhanh no, đầy bụng sau bữa ăn, buồn nôn, nôn, chướng bụng và các triệu chứng này trầm trọng hơn do thức ăn và thường không có đau. Triệu chứng giống trào ngược bao gồm ợ nóng hoặc ựa ra axit. Tuy nhiên, các triệu chứng thường chồng chéo lên nhau."
ce42d4c24937de42a3f7a586b298ff44,en,"Alternating constipation and diarrhea with dyspepsia suggests irritable bowel syndrome     Irritable Bowel Syndrome (IBS)  Irritable bowel syndrome is characterized by recurrent abdominal discomfort or pain with at least two of the following characteristics: relation to defecation, association with a change in frequency...  read more      or excessive use of over-the-counter laxatives or antidiarrheals.","Xen kẽ giữa táo bón và tiêu chảy kèm theo khó tiêu gợi ý hội chứng ruột kích thích     Hội chứng ruột kích thích (IBS)  Hội chứng ruột kích thích được đặc trưng bởi sự khó chịu hoặc đau bụng tái phát với ít nhất hai đặc điểm sau: liên quan đến đại tiện, liên quan đến số lần đại tiện, hoặc liên quan đến sự thay...  đọc thêm      hoặc sử dụng quá nhiều thuốc nhuận tràng hoặc thuốc chống tiêu chảy không kê đơn."
ff85666a4421fea709826d296a6d8726,en,"Patients in whom symptoms suggest acute coronary ischemia, particularly those with risk factors, should be sent to the emergency department for urgent evaluation, including ECG and serum cardiac markers. Tests for cardiac disorders should precede tests for GI disorders such as endoscopy.","Những bệnh nhân có triệu chứng gợi ý đến thiếu máu động mạch vành cục bộ cấp tính, đặc biệt là những người có các yếu tố nguy cơ, cần phải được chuyển đến phòng cấp cứu để đánh giá gấp, bao gồm điện tâm đồ và các chất chỉ điểm tim mạch trong huyết thanh. Các kiểm tra về các tình trạng rối loạn ở tim cần phải được làm trước các kiểm tra về tình trạng rối loạn ở đường tiêu hóa như là nội soi."
7ceb921bc9cebf7e4fd9ca51eb8b52db,en,"For patients with chronic, nonspecific symptoms, routine tests include complete blood count (to exclude anemia caused by GI blood loss), routine blood chemistries, and possibly testing for celiac disease     Diagnosis  Celiac disease is an immunologically mediated disease in genetically susceptible people caused by intolerance to gluten, resulting in mucosal inflammation and villous atrophy, which causes malabsorption...  read more        . If results are abnormal, additional tests (eg, imaging studies, endoscopy) should be considered. Because of the risk of cancer, patients > 60 and those with new-onset red flag findings should undergo upper GI endoscopy. For patients < 60 with no red flag findings, some authorities recommend empiric therapy for 4 to 8 weeks with antisecretory agents (eg, PPIs) followed by endoscopy in treatment failures. Others recommend screening for H. pylori infection with a 13C- or 14C-labeled urea breath test or stool assay ( see Noninvasive tests     Noninvasive tests  Helicobacter pylori is a common gastric pathogen that causes gastritis, peptic ulcer disease, gastric adenocarcinoma, and low-grade gastric lymphoma. Infection may be asymptomatic or...  read more     ). However, caution is required in using H. pylori or any other nonspecific findings to explain symptoms.","Bệnh nhân có các triệu chứng mạn tính, không đặc trưng, xét nghiệm thường quy bao gồm công thức máu (để loại trừ thiếu máu do mất máu qua đường tiêu hóa) và hóa sinh máu thường quy và có thể xét nghiệm để tìm bệnh celiac     Chẩn đoán  Bệnh Celiac là một bệnh qua trung gian miễn dịch ở những người nhạy cảm về mặt di truyền do không dung nạp gluten, dẫn đến viêm niêm mạc và teo nhung mao, gây kém hấp thu. Các triệu chứng thường...  đọc thêm        . Nếu kết quả bất thường, cần phải xem xét làm thêm các kiểm tra (ví dụ: chẩn đoán hình ảnh, nội soi). Bởi vì nguy cơ ung thư, bệnh nhân > 60 tuổi và những người có các dấu hiệu cảnh báo mới xuất hiện cần phải được nội soi đường tiêu hóa trên. Đối với bệnh nhân < 60 tuổi và không có dấu hiệu cảnh báo, một số tác giả khuyến cáo điều trị theo kinh nghiệm trong 4 đến 8 tuần bằng các thuốc chống bài tiết axit (ví dụ: các thuốc ức chế bơm proton, PPI) sau đó là nội soi khi thất bại điều trị. Một số tác giả khác khuyến cáo sàng lọc phát hiện nhiễm H. pylori bằng xét nghiệm hơi thở có nhãn 13C hoặc14C-urea hoặc xét nghiệm phân ( xem Các xét nghiệm không xâm lấn     Các xét nghiệm không xâm lấn  Helicobacter pylori là một mầm bệnh phổ biến ở dạ dày gây viêm dạ dày, loét dạ dày, ung thư biểu mô tuyến dạ dày và u lympho ở dạ dày mức độ thấp. Nhiễm bệnh có thể không có triệu chứng...  đọc thêm     ). Tuy nhiên, cần phải thận trọng khi sử dụng H. pylori hoặc bất kỳ kết quả không đặc hiệu nào khác để giải thích các triệu chứng."
765a96e02104418509819601b96ebb10,en,Esophageal manometry     Esophageal Manometry  Manometry is measurement of pressure within various parts of the gastrointestinal tract. Manometry is done by passing a catheter containing solid-state or liquid-filled pressure transducers...  read more      and pH studies are indicated if reflux symptoms persist after upper GI endoscopy and a 4- to 8-week trial with a PPI.,Các nghiên cứu đo áp lực     Đo áp lực thực quản  Đo áp lực là đo áp lực phía trong các đoạn khác nhau của đường tiêu hóa. Đo áp lực được thực hiện bằng cách đưa một ống thông chứa đầu dò áp lực ở trạng thái rắn hoặc chứa đầy dịch qua miệng...  đọc thêm      và pH thực quản được chỉ định nếu các triệu chứng trào ngược vẫn còn tồn tại sau khi nội soi đường tiêu hóa trên và điều trị thử bằng thuốc ức chế bơm proton trong 4-8 tuần.
4b63e7e59aa54a149b5c0324a16f24e7,en,"Specific conditions are treated. Patients without identifiable conditions are observed over time and reassured. Symptoms are treated with PPIs, H2 blockers, or a cytoprotective agent ( see Table: Some Oral Drugs for Dyspepsia     Some Oral Drugs for Dyspepsia          ). Prokinetic drugs (eg, metoclopramide, erythromycin) given as a liquid suspension also may be tried in patients with dysmotility-like dyspepsia. However, there is no clear evidence that matching the drug class to the specific symptoms (eg, reflux vs dysmotility) makes a difference. Misoprostol and anticholinergics are not effective in functional dyspepsia. Drugs that alter sensory perception (eg, tricyclic antidepressants) may be helpful.","Điều trị theo tình trạng cụ thể. Bệnh nhân không thấy có tình trạng bệnh lý nào sẽ được theo dõi theo thời gian và trấn an. Các triệu chứng được điều trị bằng thuốc ức chế bơm proton, thuốc chẹn H2, hoặc thuốc bảo vệ tế bào ( xem Bảng: Một số thuốc đường uống dùng trong chứng khó tiêu     Một số thuốc đường uống dùng trong chứng khó tiêu          ). Các thuốc tăng nhu động (ví dụ: metoclopramide, erythromycin) được cho dùng dưới dạng nhũ dịch cũng có thể điều trị thử trên những bệnh nhân bị khó tiêu giống rối loạn nhu động ruột. Tuy nhiên, không có bằng chứng rõ ràng về việc ghép loại thuốc này cho phù hợp các triệu chứng cụ thể (ví dụ: trào ngược với rối loạn nhu động) sẽ tạo ra sự khác biệt. Misoprostol và thuốc kháng cholinergic không hiệu quả trong điều trị khó tiêu cơ năng. Các loại thuốc làm thay đổi nhận thức cảm giác (ví dụ: thuốc chống trầm cảm ba vòng) có thể hữu ích."
